User ID,Question Number,Timestamp,Group,Method,Chart,Rep Concept ID,Rep Saliency,Pro Concept ID,Pro Saliency
non-expert_id-1720265737719-2qk7xsvv1,92,06/07/2024 13.08.43,b,SIG,scatterplot,37,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,93,06/07/2024 13.08.51,b,SIG,scatterplot,49,weak top,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,94,06/07/2024 13.08.54,b,SIG,scatterplot,75,weak top,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,95,06/07/2024 13.08.58,b,SIG,scatterplot,69,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,96,06/07/2024 13.09.02,b,SIG,scatterplot,69,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,97,06/07/2024 13.09.05,b,SIG,scatterplot,49,weak top,4,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,98,06/07/2024 13.09.10,b,SIG,scatterplot,57,weak top,4,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,99,06/07/2024 13.09.16,b,SIG,scatterplot,0,equal,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,100,06/07/2024 13.09.21,b,SIG,scatterplot,0,equal,5,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,101,06/07/2024 13.09.28,b,SIG,barchart,26,weak top,1,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,102,06/07/2024 13.09.44,b,SIG,barchart,13,weak top,1,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,103,06/07/2024 13.09.49,b,SIG,barchart,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,104,06/07/2024 13.09.54,b,SIG,barchart,0,equal,18,weak top
non-expert_id-1720265737719-2qk7xsvv1,105,06/07/2024 13.09.59,b,SIG,barchart,0,equal,11,weak top
non-expert_id-1720265737719-2qk7xsvv1,106,06/07/2024 13.10.06,b,SIG,barchart,0,equal,26,weak top
non-expert_id-1720265737719-2qk7xsvv1,107,06/07/2024 13.10.10,b,SIG,barchart,0,equal,24,weak top
non-expert_id-1720265737719-2qk7xsvv1,108,06/07/2024 13.10.14,b,SIG,barchart,0,equal,26,weak top
non-expert_id-1720265737719-2qk7xsvv1,109,06/07/2024 13.10.22,b,SIG,barchart,55,weak bottom,16,weak top
non-expert_id-1720265737719-2qk7xsvv1,110,06/07/2024 13.10.26,b,SIG,barchart,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,111,06/07/2024 13.10.30,b,SIG,barchart,0,equal,6,weak top
non-expert_id-1720265737719-2qk7xsvv1,112,06/07/2024 13.10.35,b,SIG,barchart,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,113,06/07/2024 13.10.43,b,SIG,barchart,0,equal,82,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,114,06/07/2024 13.10.47,b,SIG,barchart,78,weak bottom,78,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,115,06/07/2024 13.10.52,b,SIG,barchart,0,equal,12,weak top
non-expert_id-1720265737719-2qk7xsvv1,116,06/07/2024 13.10.57,b,SIG,barchart,81,weak bottom,4,weak top
non-expert_id-1720265737719-2qk7xsvv1,117,06/07/2024 13.11.04,b,SIG,barchart,0,equal,28,weak top
non-expert_id-1720265737719-2qk7xsvv1,118,06/07/2024 13.11.08,b,SIG,barchart,0,equal,9,weak top
non-expert_id-1720265737719-2qk7xsvv1,119,06/07/2024 13.11.15,b,SIG,barchart,0,equal,27,weak top
non-expert_id-1720265737719-2qk7xsvv1,120,06/07/2024 13.11.21,b,SIG,barchart,82,weak bottom,7,weak top
non-expert_id-1720265737719-2qk7xsvv1,121,06/07/2024 13.11.25,b,SIG,barchart,75,weak bottom,9,weak top
non-expert_id-1720265737719-2qk7xsvv1,122,06/07/2024 13.11.34,b,SIG,barchart,0,equal,18,weak top
non-expert_id-1720265737719-2qk7xsvv1,123,06/07/2024 13.11.41,b,SIG,barchart,0,equal,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,124,06/07/2024 13.11.47,b,SIG,barchart,28,weak top,1,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,125,06/07/2024 13.11.51,b,SIG,barchart,24,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,126,06/07/2024 13.12.02,b,XRAY,lattice,17,weak top,17,weak top
non-expert_id-1720265737719-2qk7xsvv1,127,06/07/2024 13.12.08,b,XRAY,lattice,59,weak top,0,equal
non-expert_id-1720265737719-2qk7xsvv1,128,06/07/2024 13.12.13,b,XRAY,lattice,32,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,129,06/07/2024 13.12.19,b,XRAY,lattice,0,equal,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,130,06/07/2024 13.12.24,b,XRAY,lattice,26,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,131,06/07/2024 13.12.33,b,XRAY,lattice,45,weak top,0,equal
non-expert_id-1720265737719-2qk7xsvv1,132,06/07/2024 13.12.37,b,XRAY,lattice,10,weak top,10,weak top
non-expert_id-1720265737719-2qk7xsvv1,133,06/07/2024 13.12.45,b,XRAY,lattice,51,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,134,06/07/2024 13.12.53,b,XRAY,lattice,10,weak top,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,135,06/07/2024 13.12.57,b,XRAY,lattice,45,weak top,14,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,136,06/07/2024 13.13.02,b,XRAY,lattice,26,weak top,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,137,06/07/2024 13.13.07,b,XRAY,lattice,29,weak top,1,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,138,06/07/2024 13.13.12,b,XRAY,lattice,84,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,139,06/07/2024 13.13.16,b,XRAY,lattice,53,weak top,1,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,140,06/07/2024 13.13.22,b,XRAY,lattice,5,weak top,5,weak top
non-expert_id-1720265737719-2qk7xsvv1,141,06/07/2024 13.13.26,b,XRAY,lattice,17,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,142,06/07/2024 13.13.29,b,XRAY,lattice,52,weak top,14,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,143,06/07/2024 13.13.34,b,XRAY,lattice,64,weak top,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,144,06/07/2024 13.13.52,b,XRAY,lattice,34,weak top,14,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,145,06/07/2024 13.13.55,b,XRAY,lattice,4,weak top,4,weak top
non-expert_id-1720265737719-2qk7xsvv1,146,06/07/2024 13.14.01,b,XRAY,lattice,70,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,147,06/07/2024 13.14.08,b,XRAY,lattice,8,weak top,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,148,06/07/2024 13.14.15,b,XRAY,lattice,84,weak top,0,equal
non-expert_id-1720265737719-2qk7xsvv1,149,06/07/2024 13.14.19,b,XRAY,lattice,70,weak top,14,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,150,06/07/2024 13.14.26,b,XRAY,lattice,29,weak top,29,weak top
non-expert_id-1720265737719-2qk7xsvv1,151,06/07/2024 13.14.36,b,XRAY,scatterplot,50,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,152,06/07/2024 13.14.41,b,XRAY,scatterplot,37,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,153,06/07/2024 13.14.48,b,XRAY,scatterplot,21,weak bottom,11,weak top
non-expert_id-1720265737719-2qk7xsvv1,154,06/07/2024 13.14.53,b,XRAY,scatterplot,82,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,155,06/07/2024 13.14.58,b,XRAY,scatterplot,38,weak top,0,equal
non-expert_id-1720265737719-2qk7xsvv1,156,06/07/2024 13.15.16,b,XRAY,scatterplot,12,weak top,5,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,157,06/07/2024 13.15.22,b,XRAY,scatterplot,65,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,158,06/07/2024 13.15.26,b,XRAY,scatterplot,76,weak top,8,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,159,06/07/2024 13.15.33,b,XRAY,scatterplot,60,weak top,0,equal
non-expert_id-1720265737719-2qk7xsvv1,160,06/07/2024 13.15.37,b,XRAY,scatterplot,72,weak top,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,161,06/07/2024 13.15.50,b,XRAY,scatterplot,41,weak top,10,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,162,06/07/2024 13.15.54,b,XRAY,scatterplot,67,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,163,06/07/2024 13.15.59,b,XRAY,scatterplot,62,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,164,06/07/2024 13.16.03,b,XRAY,scatterplot,82,weak bottom,12,weak top
non-expert_id-1720265737719-2qk7xsvv1,165,06/07/2024 13.16.09,b,XRAY,scatterplot,33,weak top,16,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,166,06/07/2024 13.16.21,b,XRAY,scatterplot,38,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,167,06/07/2024 13.16.27,b,XRAY,scatterplot,67,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,168,06/07/2024 13.16.36,b,XRAY,scatterplot,12,weak top,9,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,169,06/07/2024 13.16.40,b,XRAY,scatterplot,36,weak top,16,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,170,06/07/2024 13.16.50,b,XRAY,scatterplot,41,weak top,9,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,171,06/07/2024 13.16.55,b,XRAY,scatterplot,83,weak top,14,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,172,06/07/2024 13.17.00,b,XRAY,scatterplot,0,equal,31,weak top
non-expert_id-1720265737719-2qk7xsvv1,173,06/07/2024 13.17.12,b,XRAY,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,174,06/07/2024 13.17.30,b,XRAY,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,175,06/07/2024 13.17.37,b,XRAY,scatterplot,0,equal,28,weak top
non-expert_id-1720265737719-2qk7xsvv1,176,06/07/2024 13.17.45,b,XRAY,barchart,82,weak top,0,equal
non-expert_id-1720265737719-2qk7xsvv1,177,06/07/2024 13.17.50,b,XRAY,barchart,82,weak top,5,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,178,06/07/2024 13.17.56,b,XRAY,barchart,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,179,06/07/2024 13.18.00,b,XRAY,barchart,82,weak top,4,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,180,06/07/2024 13.18.05,b,XRAY,barchart,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,181,06/07/2024 13.18.11,b,XRAY,barchart,0,equal,5,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,182,06/07/2024 13.18.15,b,XRAY,barchart,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,183,06/07/2024 13.18.19,b,XRAY,barchart,0,equal,4,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,184,06/07/2024 13.18.23,b,XRAY,barchart,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,185,06/07/2024 13.18.27,b,XRAY,barchart,0,equal,5,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,186,06/07/2024 13.18.35,b,XRAY,barchart,58,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,187,06/07/2024 13.18.50,b,XRAY,barchart,0,equal,4,weak bottom
expert_id-1720176491830-own4df83c,98,08/07/2024 18.07.29,a,SIG,scatterplot,0,equal,0,equal
